"","hour_id","datekey","mode_id","od_id","location_id","trips","provider_id","passengers","person_miles_travelled","avg_trip_distance","hour_am_pm","fact_id","Borough","Zone","service_zone","fulldate","calendar.year","calendar.yearmonth","calendar.yearmonth.num","calendar.semester","calendar.quarter","calendar.month.number","month.long.name","month.short.name","calendar.week.number","calendar.week.name","calendar.2.week","day.number.of.year","day.number.of.month","day.number.of.week","day.name.long","day.name.short","weekday.indicator","holiday.indicator","workdays.in.month","mode_text","od_type","provider_type"
"1436",16,20160408,1,1,79,14,3,NA,NA,NA,"4pm",7060558,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1437",16,20160408,1,1,79,1,6,NA,NA,NA,"4pm",7060559,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"1438",16,20160408,2,2,79,11,8,15,3.52933333333333,4.81272727272727,"4pm",7061197,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1439",16,20160408,2,1,79,318,7,527,1059.9,2.03468553459119,"4pm",7061381,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1440",16,20160408,2,2,79,368,7,585,1.60410256410256,2.55,"4pm",7061538,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1441",16,20160408,4,1,79,74,9,NA,NA,NA,"4pm",7061698,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1442",16,20160408,4,2,79,95,9,NA,NA,NA,"4pm",7061764,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1443",17,20160408,1,1,79,143,1,NA,NA,NA,"5pm",7062001,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1444",17,20160408,1,1,79,21,2,NA,NA,NA,"5pm",7062002,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1445",17,20160408,1,1,79,23,3,NA,NA,NA,"5pm",7062003,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1446",17,20160408,2,2,79,7,8,7,4.12285714285714,4.12285714285714,"5pm",7062649,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1447",17,20160408,2,1,79,446,7,714,1432.5,1.92594170403587,"5pm",7062835,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1448",17,20160408,2,2,79,542,7,897,1.28396878483835,2.12494464944649,"5pm",7062987,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1449",17,20160408,4,1,79,90,9,NA,NA,NA,"5pm",7063141,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1450",17,20160408,4,2,79,180,9,NA,NA,NA,"5pm",7063209,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1451",18,20160408,1,1,79,177,1,NA,NA,NA,"6pm",7063437,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1452",18,20160408,1,1,79,32,2,NA,NA,NA,"6pm",7063438,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1453",18,20160408,1,1,79,27,3,NA,NA,NA,"6pm",7063439,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1454",18,20160408,1,1,79,1,6,NA,NA,NA,"6pm",7063440,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"1455",18,20160408,2,2,79,11,8,16,3.27625,4.76545454545455,"6pm",7064083,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1456",18,20160408,2,1,79,577,7,987,2010.46,1.96677642980936,"6pm",7064278,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1457",18,20160408,2,2,79,913,7,1508,1.20177718832891,1.9849726177437,"6pm",7064428,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1458",18,20160408,4,1,79,120,9,NA,NA,NA,"6pm",7064593,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1459",18,20160408,4,2,79,191,9,NA,NA,NA,"6pm",7064660,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1460",19,20160408,1,1,79,254,1,NA,NA,NA,"7pm",7064892,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1461",19,20160408,1,1,79,31,2,NA,NA,NA,"7pm",7064893,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1462",19,20160408,1,1,79,47,3,NA,NA,NA,"7pm",7064894,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1463",19,20160408,2,2,79,19,8,24,3.83458333333333,4.84368421052632,"7pm",7065527,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1464",19,20160408,2,1,79,789,7,1273,2462.69,1.87945500633714,"7pm",7065714,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1465",19,20160408,2,2,79,1268,7,2119,1.23148183105238,2.05797318611987,"7pm",7065875,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1466",19,20160408,4,1,79,85,9,NA,NA,NA,"7pm",7066044,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1467",19,20160408,4,2,79,163,9,NA,NA,NA,"7pm",7066110,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1468",20,20160408,1,1,79,388,1,NA,NA,NA,"8pm",7066337,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1469",20,20160408,1,1,79,42,2,NA,NA,NA,"8pm",7066338,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1470",20,20160408,1,1,79,33,3,NA,NA,NA,"8pm",7066339,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1471",20,20160408,2,2,79,27,8,28,4.07607142857143,4.22703703703704,"8pm",7066969,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1472",20,20160408,2,1,79,905,7,1575,3210.01,1.98446408839779,"8pm",7067156,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1473",20,20160408,2,2,79,1383,7,2336,1.19143407534247,2.0124295010846,"8pm",7067317,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1474",20,20160408,4,1,79,68,9,NA,NA,NA,"8pm",7067493,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1475",20,20160408,4,2,79,120,9,NA,NA,NA,"8pm",7067559,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1476",21,20160408,1,1,79,397,1,NA,NA,NA,"9pm",7067790,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1477",21,20160408,1,1,79,62,2,NA,NA,NA,"9pm",7067791,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1478",21,20160408,1,1,79,40,3,NA,NA,NA,"9pm",7067792,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1479",21,20160408,1,1,79,2,6,NA,NA,NA,"9pm",7067793,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"1480",21,20160408,2,2,79,29,8,42,3.28047619047619,4.75103448275862,"9pm",7068420,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1481",21,20160408,2,1,79,1171,7,2058,4890.83,2.30067463706234,"9pm",7068609,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1482",21,20160408,2,2,79,1321,7,2318,1.1637100949094,2.04199848599546,"9pm",7068773,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1483",21,20160408,4,1,79,63,9,NA,NA,NA,"9pm",7068953,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1484",21,20160408,4,2,79,70,9,NA,NA,NA,"9pm",7069016,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1485",22,20160408,1,1,79,565,1,NA,NA,NA,"10pm",7069247,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1486",22,20160408,1,1,79,72,2,NA,NA,NA,"10pm",7069248,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1487",22,20160408,1,1,79,34,3,NA,NA,NA,"10pm",7069249,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1488",22,20160408,2,2,79,37,8,51,3.83921568627451,5.29189189189189,"10pm",7069866,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1489",22,20160408,2,1,79,1383,7,2423,6163.88,2.55937093275488,"10pm",7070061,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1490",22,20160408,2,2,79,1182,7,1960,1.27442857142857,2.11326565143824,"10pm",7070223,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1491",22,20160408,4,1,79,55,9,NA,NA,NA,"10pm",7070398,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1492",22,20160408,4,2,79,54,9,NA,NA,NA,"10pm",7070458,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1493",23,20160408,1,1,79,572,1,NA,NA,NA,"11pm",7070686,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Uber"
"1494",23,20160408,1,1,79,81,2,NA,NA,NA,"11pm",7070687,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Lyft"
"1495",23,20160408,1,1,79,43,3,NA,NA,NA,"11pm",7070688,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"TNC","Origin","Via"
"1496",23,20160408,2,2,79,33,8,56,3.11482142857143,5.28575757575758,"11pm",7071325,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1497",23,20160408,2,1,79,1651,7,2899,7508.79,2.65585099939431,"11pm",7071514,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1498",23,20160408,2,2,79,1300,7,2280,1.20154385964912,2.10732307692308,"11pm",7071675,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1499",23,20160408,4,1,79,37,9,NA,NA,NA,"11pm",7071852,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1500",23,20160408,4,2,79,33,9,NA,NA,NA,"11pm",7071915,"Manhattan","East Village","Yellow Zone","2016-04-08",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",99,8,6,"Friday","Fri","Weekday","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1501",0,20160409,1,1,79,667,1,NA,NA,NA,"12am",7072136,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"TNC","Origin","Uber"
"1502",0,20160409,1,1,79,87,2,NA,NA,NA,"12am",7072137,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"TNC","Origin","Lyft"
"1503",0,20160409,1,1,79,11,3,NA,NA,NA,"12am",7072138,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"TNC","Origin","Via"
"1504",0,20160409,1,1,79,2,6,NA,NA,NA,"12am",7072139,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"TNC","Origin","Other TNC/Black Car"
"1505",0,20160409,2,2,79,43,8,55,3.51218181818182,4.49232558139535,"12am",7072744,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1506",0,20160409,2,1,79,1862,7,3237,8738.5,2.72162191192266,"12am",7072943,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1507",0,20160409,2,2,79,1294,7,2284,1.12865586690018,1.99215610510046,"12am",7073118,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1508",0,20160409,4,1,79,37,9,NA,NA,NA,"12am",7073292,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1509",0,20160409,4,2,79,28,9,NA,NA,NA,"12am",7073347,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
"1510",1,20160409,1,1,79,492,1,NA,NA,NA,"1am",7073537,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"TNC","Origin","Uber"
"1511",1,20160409,1,1,79,95,2,NA,NA,NA,"1am",7073538,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"TNC","Origin","Lyft"
"1512",1,20160409,2,2,79,45,8,79,2.33506329113924,4.09933333333333,"1am",7074084,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Taxi","Destination","Green Taxi"
"1513",1,20160409,2,1,79,2115,7,3757,10953.6,2.89435933806147,"1am",7074268,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Taxi","Origin","Yellow Taxi"
"1514",1,20160409,2,2,79,1209,7,2211,0.937476255088195,1.71444168734491,"1am",7074443,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Taxi","Destination","Yellow Taxi"
"1515",1,20160409,4,1,79,22,9,NA,NA,NA,"1am",7074615,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Bike Share","Origin","Citi Bike"
"1516",1,20160409,4,2,79,24,9,NA,NA,NA,"1am",7074662,"Manhattan","East Village","Yellow Zone","2016-04-09",2016,"2016-Apr",201604,"Semester 1","Qtr 2",4,"April","Apr",15,"Week 15","Weeks 15-16",100,9,7,"Saturday","Sat","Weekend","Non-Holiday",21,"Bike Share","Destination","Citi Bike"
